Rooms,Price,Bathroom,Landsize,Lattitude,Longtitude
3,1760000.0,1.0,741.0,-37.8258,145.1246
3,948000.0,1.0,384.0,-37.8167,145.1373
2,465000.0,2.0,0.0,-37.8216,145.127
4,975000.0,2.0,299.0,-37.8282,145.1301
3,1325000.0,1.0,702.0,-37.827,145.1209
3,750000.0,2.0,150.0,-37.8287,145.1319
3,1400000.0,2.0,643.0,-37.8285,145.1272
3,1500000.0,1.0,664.0,-37.8235,145.1276
4,1600000.0,2.0,692.0,-37.8247,145.1281
4,1461400.0,2.0,780.0,-37.8244,145.1319
3,775000.0,1.0,211.0,-37.8275,145.1232
4,1670000.0,4.0,707.0,-37.8166,145.1354
3,4000000.0,1.0,763.0,-37.8166,145.1215
3,928000.0,1.0,307.0,-37.8247,145.1206
2,636000.0,1.0,151.0,-37.8234,145.1235
3,1170000.0,1.0,755.0,-37.8264,145.1248
4,1670000.0,2.0,590.0,-37.8274,145.1242
3,857000.0,1.0,492.0,-37.8283,145.1195
3,822500.0,2.0,238.0,-37.8154,145.1355
2,645000.0,1.0,566.0,-37.7839,144.8524
3,502000.0,1.0,220.0,-37.785,144.8561
3,495000.0,2.0,327.0,-37.7851,144.8517
2,868000.0,1.0,749.0,-37.7814,144.847
4,645000.0,2.0,283.0,-37.7908,144.8485
3,652000.0,2.0,216.0,-37.7865,144.8605
4,850000.0,2.0,606.0,-37.788,144.862
3,575000.0,1.0,559.0,-37.7923,144.852
4,882000.0,2.0,393.0,-37.7763,144.8543
3,730000.0,2.0,544.0,-37.7815,144.855
4,610000.0,2.0,283.0,-37.7908,144.8485
3,696000.0,1.0,557.0,-37.7899,144.8515
3,579000.0,2.0,198.0,-37.7827,144.8625
3,765000.0,1.0,658.0,-37.7905,144.8485
2,475000.0,1.0,115.0,-37.7948,144.85399999999996
4,550000.0,2.0,288.0,-37.7775,144.855
3,495000.0,1.0,158.0,-37.7889,144.8465
3,565000.0,2.0,566.0,-37.7844,144.8523
3,1635000.0,1.0,366.0,-37.9038,145.0001
4,3695000.0,3.0,836.0,-37.9071,144.9898
2,536000.0,1.0,0.0,-37.9081,145.0043
4,3700000.0,3.0,742.0,-37.914,144.9878
3,1975000.0,1.0,432.0,-37.9172,144.996
3,1390000.0,1.0,340.0,-37.9205,145.0007
4,2905000.0,3.0,487.0,-37.8926,144.9991
2,1300000.0,2.0,329.0,-37.9172,145.004
3,1725000.0,2.0,411.0,-37.918,145.0035
3,2100000.0,2.0,463.0,-37.9082,144.9968
2,800000.0,1.0,90.0,-37.9122,145.0038
4,1761000.0,2.0,615.0,-37.8956,145.0026
3,1302500.0,2.0,0.0,-37.9166,144.9942
5,2750000.0,3.0,509.0,-37.9118,144.9984
2,892500.0,1.0,232.0,-37.9157,144.9973
4,2145000.0,2.0,550.0,-37.8954,145.0017
5,3171000.0,2.0,710.0,-37.9241,145.0008
2,620000.0,2.0,0.0,-37.9042,144.9954
3,1475000.0,2.0,345.0,-37.8943,144.9907
3,1650000.0,2.0,0.0,-37.9174,144.9895
5,1562500.0,2.0,655.0,-37.9264,145.0044
3,2050000.0,3.0,398.0,-37.899,144.9901
4,3320000.0,3.0,644.0,-37.8964,144.9972
2,1100000.0,1.0,0.0,-37.9131,144.995
3,1650000.0,2.0,354.0,-37.8916,145.0017
2,1570000.0,1.0,352.0,-37.9154,145.001
3,1785000.0,2.0,404.0,-37.9228,144.9996
3,1875000.0,2.0,275.0,-37.9153,144.9924
3,1266000.0,1.0,277.0,-37.9268,144.991
5,2730000.0,3.0,895.0,-37.9204,145.0028
4,3295888.0,3.0,565.0,-37.8975,144.9991
1,375000.0,1.0,0.0,-37.9181,144.993
2,756000.0,1.0,0.0,-37.9112,144.9909
5,2100000.0,5.0,552.0,-37.9012,144.997
3,2375000.0,2.0,547.0,-37.9271,145.0034
3,1385000.0,1.0,426.0,-37.9254,145.0045
2,858000.0,1.0,107.0,-37.8958,144.9982
4,2800000.0,2.0,569.0,-37.8962,145.0011
5,3700000.0,3.0,1572.0,-37.9233,144.9944
4,2475000.0,2.0,605.0,-37.916,145.0064
4,2700000.0,2.0,732.0,-37.8987,144.9953
4,3900000.0,2.0,842.0,-37.9227,145.0043
2,610000.0,1.0,0.0,-37.9156,145.0013
2,1532000.0,1.0,411.0,-37.9095,145.004
2,1037000.0,1.0,125.0,-37.9078,145.0051
4,3050000.0,4.0,578.0,-37.8989,145.0008
4,1630000.0,2.0,432.0,-37.9228,145.0022
4,2640000.0,2.0,848.0,-37.9234,145.0042
1,671000.0,1.0,70.0,-37.9194,145.0003
4,2250000.0,2.0,230.0,-37.9237,145.0056
3,2900000.0,1.0,659.0,-37.919,144.9953
4,2405000.0,1.0,695.0,-37.9262,144.9969
3,1352500.0,2.0,280.0,-37.91,144.989
5,3105000.0,2.0,1045.0,-37.9205,145.0012
4,1500000.0,2.0,549.0,-37.8869,144.9982
4,1940000.0,2.0,682.0,-37.9205,145.0122
4,1850000.0,2.0,617.0,-37.9187,145.007
3,930000.0,1.0,329.0,-37.9317,145.0218
4,1310000.0,3.0,618.0,-37.9162,145.0219
4,2504000.0,2.0,674.0,-37.9022,145.0125
2,1445000.0,1.0,649.0,-37.9153,145.0142
4,1825000.0,3.0,594.0,-37.9029,145.0118
5,1700000.0,2.0,994.0,-37.9187,145.0187
5,1400000.0,3.0,824.0,-37.9091,145.0245
3,1500000.0,2.0,315.0,-37.9199,145.0174
3,1400000.0,1.0,613.0,-37.9177,145.0143
5,1600000.0,2.0,616.0,-37.9084,145.0221
2,1780000.0,3.0,635.0,-37.9205,145.0102
5,1200000.0,2.0,775.0,-37.932,145.0284
2,775000.0,1.0,112.0,-37.9306,145.0284
3,1480000.0,2.0,697.0,-37.9269,145.0274
3,1590000.0,3.0,481.0,-37.931,145.0198
4,2840000.0,2.0,999.0,-37.9135,145.0189
2,1000000.0,1.0,564.0,-37.9143,145.0238
4,1700000.0,3.0,708.0,-37.9299,145.015
5,3207000.0,5.0,1561.0,-37.9102,145.0245
3,880000.0,2.0,304.0,-37.9308,145.0316
4,1920000.0,1.0,1000.0,-37.931,145.0163
3,1301000.0,2.0,401.0,-37.9062,145.0173
5,2550000.0,3.0,915.0,-37.9231,145.0104
5,1915000.0,2.0,645.0,-37.9175,145.0116
4,1650000.0,3.0,598.0,-37.9075,145.0248
4,1530000.0,2.0,603.0,-37.9187,145.0071
4,2050000.0,2.0,678.0,-37.9255,145.0118
5,2550000.0,3.0,551.0,-37.9176,145.009
2,905000.0,1.0,189.0,-37.9172,145.0072
3,1355000.0,1.0,759.0,-37.9057,145.0166
2,1845000.0,1.0,604.0,-37.9268,145.0094
5,2050000.0,3.0,669.0,-37.9289,145.0284
3,1710000.0,3.0,435.0,-37.91,145.0113
3,1300000.0,2.0,337.0,-37.9196,145.0205
4,2200000.0,2.0,654.0,-37.9292,145.0236
4,2150000.0,3.0,614.0,-37.9186,145.0175
1,681000.0,1.0,166.0,-37.9159,145.019
2,1310000.0,3.0,302.0,-37.9182,145.0231
1,340000.0,1.0,0.0,-37.9164,145.0228
2,692000.0,1.0,74.0,-37.9207,145.0079
4,1367000.0,2.0,315.0,-37.9078,145.0222
2,903000.0,1.0,171.0,-37.9125,145.0114
4,2820000.0,4.0,509.0,-37.9172,145.0214
2,1813000.0,1.0,660.0,-37.9179,145.0127
5,1655000.0,2.0,679.0,-37.9291,145.0283
3,1230000.0,2.0,297.0,-37.9124,145.0132
4,1389000.0,1.0,656.0,-37.9027,145.0225
4,2310000.0,2.0,757.0,-37.9266,145.0088
2,1014000.0,1.0,267.0,-37.9055,145.0173
2,1026000.0,1.0,225.0,-37.7676,144.9665
4,1802500.0,3.0,238.0,-37.7713,144.9643
4,1500000.0,3.0,365.0,-37.7624,144.9671
4,2230000.0,2.0,851.0,-37.7637,144.9662
2,410000.0,1.0,0.0,-37.7695,144.9528
1,272500.0,1.0,0.0,-37.762,144.9647
3,680000.0,3.0,81.0,-37.7575,144.9647
2,400000.0,1.0,0.0,-37.7608,144.968
3,950000.0,1.0,170.0,-37.7661,144.9691
2,845500.0,1.0,179.0,-37.7742,144.9542
2,605000.0,1.0,0.0,-37.7588,144.9646
2,445000.0,1.0,0.0,-37.7643,144.9638
2,659500.0,1.0,100.0,-37.7601,144.9581
2,600000.0,1.0,0.0,-37.777,144.9703
4,1115000.0,1.0,264.0,-37.7611,144.9677
3,1125000.0,1.0,278.0,-37.7701,144.9633
3,855000.0,1.0,229.0,-37.7622,144.9586
3,940000.0,2.0,186.0,-37.7581,144.9514
2,750000.0,2.0,118.0,-37.7723,144.9643
2,1056000.0,1.0,315.0,-37.757,144.9697
3,880000.0,2.0,122.0,-37.7697,144.9649
3,1222500.0,1.0,331.0,-37.7619,144.959
3,955000.0,2.0,327.0,-37.7636,144.9559
2,587000.0,1.0,114.0,-37.758,144.9667
3,1060000.0,1.0,257.0,-37.7704,144.9695
2,890000.0,1.0,199.0,-37.7676,144.9659
2,685000.0,2.0,0.0,-37.7617,144.9642
3,976000.0,2.0,240.0,-37.756,144.9587
3,641000.0,2.0,0.0,-37.7703,144.9533
2,770000.0,1.0,152.0,-37.7611,144.966
1,279500.0,1.0,0.0,-37.7597,144.9548
4,1800000.0,2.0,271.0,-37.7769,144.9691
4,1350000.0,1.0,370.0,-37.7728,144.9639
4,1320000.0,2.0,281.0,-37.7722,144.9681
3,825000.0,1.0,210.0,-37.7597,144.9545
3,1261000.0,1.0,216.0,-37.7746,144.9697
3,1045000.0,1.0,222.0,-37.7642,144.969
3,1044000.0,1.0,0.0,-37.773,144.9624
3,1050000.0,1.0,239.0,-37.7776,144.963
3,1691500.0,2.0,470.0,-37.7788,144.9688
2,1075000.0,1.0,311.0,-37.7572,144.9687
2,501000.0,1.0,1140.0,-37.7634,144.9616
3,1260000.0,1.0,563.0,-37.7757,144.9505
3,1650000.0,1.0,495.0,-37.7702,144.9672
2,601000.0,1.0,0.0,-37.7778,144.9594
2,1015000.0,1.0,453.0,-37.762,144.9547
1,625000.0,1.0,82.0,-37.7661,144.9614
3,1700000.0,2.0,0.0,-37.7763,144.9597
2,435000.0,1.0,0.0,-37.7597,144.9655
5,2500000.0,2.0,555.0,-37.7767,144.9645
2,860000.0,1.0,298.0,-37.7704,144.9504
2,491000.0,1.0,1080.0,-37.7598,144.9655
3,985000.0,1.0,384.0,-37.7626,144.9535
3,1250000.0,1.0,483.0,-37.7602,144.9543
3,641000.0,2.0,0.0,-37.7703,144.9533
3,860000.0,1.0,184.0,-37.7563,144.96
2,705000.0,1.0,161.0,-37.7646,144.9586
3,880000.0,1.0,264.0,-37.7603,144.9573
2,754000.0,2.0,177.0,-37.7625,144.9653
2,590000.0,1.0,0.0,-37.7703,144.9533
2,575000.0,1.0,0.0,-37.7775,144.9607
3,1510000.0,1.0,325.0,-37.7621,144.9595
2,801000.0,2.0,156.0,-37.7744,144.9498
3,820000.0,2.0,4668.0,-37.7687,144.9649
1,370000.0,1.0,540.0,-37.7766,144.9574
3,1170000.0,1.0,285.0,-37.7634,144.9593
4,1790000.0,1.0,416.0,-37.7737,144.965
3,640000.0,2.0,110.0,-37.7776,144.9691
4,1875000.0,2.0,657.0,-37.7725,144.964
3,1053000.0,1.0,343.0,-37.7589,144.9529
3,705000.0,1.0,55.0,-37.7611,144.9622
4,1217000.0,1.0,363.0,-37.7621,144.9506
3,1020000.0,1.0,308.0,-37.7649,144.9641
3,1340000.0,1.0,316.0,-37.7741,144.9703
4,1410000.0,2.0,460.0,-37.7554,144.9544
3,1550000.0,1.0,346.0,-37.7738,144.9695
3,740000.0,2.0,4676.0,-37.7687,144.9649
2,592500.0,1.0,0.0,-37.7706,144.9608
1,370000.0,1.0,0.0,-37.7775,144.9607
2,765000.0,1.0,199.0,-37.759,144.9597
1,772000.0,1.0,147.0,-37.7643,144.9584
3,1210000.0,2.0,280.0,-37.7719,144.9661
4,1755000.0,2.0,354.0,-37.7745,144.9523
2,945000.0,1.0,246.0,-37.775,144.9536
2,755000.0,1.0,159.0,-37.7656,144.9562
2,521500.0,1.0,0.0,-37.768,144.9408
3,1190000.0,1.0,0.0,-37.7564,144.9422
2,471000.0,1.0,564.0,-37.7665,144.9425
1,265000.0,1.0,0.0,-37.7586,144.9452
3,955000.0,1.0,220.0,-37.7659,144.9494
5,1350000.0,2.0,510.0,-37.7581,144.9414
2,380000.0,1.0,0.0,-37.7607,144.9393
1,300000.0,1.0,0.0,-37.7763,144.947
3,810000.0,1.0,349.0,-37.7589,144.9368
3,793000.0,1.0,275.0,-37.76300000000001,144.9439
2,400000.0,1.0,73.0,-37.7528,144.9368
2,400500.0,1.0,0.0,-37.7582,144.94
3,797500.0,2.0,262.0,-37.7519,144.9324
3,1300000.0,1.0,364.0,-37.7618,144.9497
3,1330000.0,1.0,353.0,-37.764,144.9428
7,1205000.0,3.0,447.0,-37.7634,144.9403
2,380000.0,1.0,0.0,-37.7676,144.9394
3,1095000.0,1.0,411.0,-37.7728,144.9478
2,680000.0,1.0,0.0,-37.772,144.9406
2,711000.0,1.0,177.0,-37.7619,144.9412
2,500000.0,1.0,0.0,-37.7595,144.9436
2,385000.0,1.0,0.0,-37.7688,144.9421
2,370000.0,1.0,2120.0,-37.7524,144.9347
1,320000.0,1.0,0.0,-37.7661,144.9422
1,330000.0,1.0,0.0,-37.7748,144.9483
5,1200000.0,2.0,553.0,-37.7576,144.9348
2,537000.0,1.0,501.0,-37.7741,144.9449
3,910000.0,1.0,717.0,-37.7525,144.9321
1,285000.0,1.0,0.0,-37.7675,144.939
4,921500.0,1.0,575.0,-37.7575,144.9402
2,1315000.0,1.0,554.0,-37.7715,144.9426
2,370000.0,1.0,0.0,-37.7606,144.9443
2,735000.0,1.0,120.0,-37.7659,144.9487
4,1000000.0,1.0,589.0,-37.7628,144.9459
1,252000.0,1.0,0.0,-37.7586,144.9433
4,1700000.0,2.0,621.0,-37.7764,144.9479
2,820000.0,1.0,206.0,-37.7604,144.9488
2,370000.0,1.0,0.0,-37.7686,144.9421
2,484000.0,1.0,0.0,-37.7543,144.9385
3,815000.0,1.0,157.0,-37.7652,144.9454
4,1150000.0,1.0,519.0,-37.7747,144.9474
2,497000.0,1.0,0.0,-37.7647,144.9412
2,440000.0,1.0,0.0,-37.7577,144.9354
2,816000.0,2.0,343.0,-37.7552,144.9458
4,970000.0,3.0,499.0,-37.7538,144.944
3,851000.0,1.0,385.0,-37.7599,145.0849
4,1300000.0,1.0,717.0,-37.7608,145.0862
4,1235000.0,2.0,556.0,-37.7657,145.0957
4,1303000.0,2.0,670.0,-37.7695,145.0869
3,880000.0,2.0,514.0,-37.7683,145.0959
3,975000.0,2.0,632.0,-37.7813,145.102
3,990000.0,2.0,585.0,-37.7689,145.099
4,1225000.0,2.0,723.0,-37.7724,145.1033
5,1490000.0,3.0,796.0,-37.7697,145.0871
3,905000.0,3.0,401.0,-37.7733,145.0901
4,1085000.0,2.0,1124.0,-37.7679,145.0958
3,787000.0,1.0,306.0,-37.7792,145.0903
3,1075000.0,1.0,604.0,-37.7711,145.0928
4,1302000.0,2.0,475.0,-37.765,145.0933
3,1050000.0,2.0,728.0,-37.7765,145.1031
4,1000000.0,2.0,672.0,-37.7689,145.0895
4,1300000.0,2.0,744.0,-37.7791,145.086
3,990000.0,1.0,602.0,-37.7674,145.0988
4,1100000.0,2.0,693.0,-37.7743,145.0863
2,903000.0,1.0,591.0,-37.7679,145.0978
5,1590000.0,3.0,661.0,-37.848,145.09799999999996
4,1890000.0,2.0,1145.0,-37.8538,145.127
3,1022500.0,2.0,265.0,-37.8516,145.1056
3,1755000.0,1.0,931.0,-37.854,145.1195
3,1300000.0,1.0,667.0,-37.8489,145.1093
3,1160000.0,1.0,786.0,-37.8525,145.1198
4,2000000.0,3.0,928.0,-37.842,145.102
3,790000.0,1.0,318.0,-37.8544,145.1114
4,1682000.0,2.0,921.0,-37.8494,145.1291
3,625000.0,2.0,0.0,-37.8561,145.0962
2,650000.0,1.0,194.0,-37.8509,145.1119
5,1060000.0,3.0,326.0,-37.8528,145.1129
4,1255000.0,2.0,438.0,-37.8599,145.1101
2,633000.0,1.0,276.0,-37.8454,145.0971
2,1350000.0,1.0,593.0,-37.8444,145.1054
3,570000.0,1.0,384.0,-37.8542,145.1138
3,745000.0,1.0,228.0,-37.8521,145.1187
5,2150000.0,4.0,643.0,-37.8454,145.0974
3,746000.0,1.0,308.0,-37.8505,145.1065
3,1540000.0,2.0,653.0,-37.8445,145.1011
4,1270000.0,2.0,399.0,-37.8597,145.1084
4,900000.0,3.0,381.0,-37.8459,145.1041
4,1250000.0,2.0,499.0,-37.8593,145.1101
4,1410000.0,2.0,739.0,-37.8552,145.1292
4,800000.0,2.0,0.0,-37.8507,145.109
3,702000.0,2.0,170.0,-37.8554,145.1089
4,2650000.0,2.0,652.0,-37.8286,145.0686
2,729000.0,1.0,137.0,-37.8459,145.088
5,2600000.0,4.0,708.0,-37.8386,145.067
3,1650000.0,2.0,305.0,-37.8365,145.0802
2,615000.0,1.0,1107.0,-37.8347,145.05700000000004
3,1987000.0,2.0,706.0,-37.8457,145.0611
2,683000.0,1.0,146.0,-37.8357,145.0697
3,1690000.0,2.0,777.0,-37.8431,145.0962
2,430000.0,1.0,0.0,-37.8493,145.0877
4,2600000.0,2.0,600.0,-37.8237,145.0638
3,2325000.0,2.0,1133.0,-37.8426,145.0943
2,435000.0,1.0,896.0,-37.8479,145.0958
3,2000000.0,1.0,821.0,-37.8459,145.0644
3,1302000.0,1.0,427.0,-37.8367,145.0934
3,1622000.0,1.0,544.0,-37.8436,145.0581
2,502000.0,1.0,0.0,-37.8255,145.0592
2,435000.0,1.0,896.0,-37.8479,145.0958
3,591000.0,1.0,0.0,-37.8255,145.0592
5,2608000.0,2.0,730.0,-37.8424,145.0639
3,1780000.0,1.0,769.0,-37.8482,145.0949
3,2250000.0,2.0,656.0,-37.841,145.0824
2,895000.0,1.0,424.0,-37.8465,145.0743
3,1800000.0,2.0,584.0,-37.8349,145.0758
2,900000.0,1.0,150.0,-37.8438,145.066
5,2700000.0,3.0,802.0,-37.8442,145.0578
2,530000.0,1.0,0.0,-37.8491,145.086
4,2228000.0,2.0,813.0,-37.8405,145.0903
3,1602500.0,1.0,405.0,-37.8448,145.071
3,2177000.0,1.0,635.0,-37.8454,145.0707
3,3400000.0,2.0,877.0,-37.8437,145.0623
3,2105000.0,1.0,692.0,-37.8379,145.0849
3,1625000.0,2.0,283.0,-37.8362,145.064
3,3300000.0,3.0,417.0,-37.831,145.0621
2,667000.0,1.0,83.0,-37.8355,145.0633
4,2015000.0,1.0,772.0,-37.8441,145.0806
2,700000.0,1.0,631.0,-37.8434,145.08100000000005
4,3225000.0,3.0,632.0,-37.8244,145.064
5,3320000.0,4.0,741.0,-37.8422,145.064
5,2125000.0,3.0,603.0,-37.8437,145.069
4,2030000.0,2.0,686.0,-37.8458,145.0611
4,2750000.0,3.0,0.0,-37.8325,145.0649
4,2000000.0,3.0,697.0,-37.836,145.056
5,2250000.0,5.0,639.0,-37.8303,145.0668
5,2740000.0,2.0,643.0,-37.8421,145.0719
4,2950000.0,2.0,687.0,-37.8186,145.0706
3,1587500.0,1.0,459.0,-37.8265,145.072
2,830000.0,1.0,110.0,-37.8264,145.0824
4,2375000.0,2.0,653.0,-37.8292,145.0852
5,2900000.0,2.0,795.0,-37.8181,145.0668
3,2200000.0,3.0,468.0,-37.8264,145.0741
4,2620000.0,1.0,717.0,-37.8266,145.0849
2,1305000.0,1.0,342.0,-37.8326,145.08100000000005
3,928000.0,2.0,145.0,-37.8233,145.0769
5,2930000.0,3.0,645.0,-37.8317,145.0738
4,2950000.0,2.0,812.0,-37.8323,145.0842
2,722000.0,1.0,0.0,-37.8205,145.0828
5,2350000.0,2.0,838.0,-37.8252,145.0721
3,1640000.0,3.0,352.0,-37.827,145.0737
3,1680000.0,2.0,325.0,-37.826,145.0729
5,3550000.0,4.0,684.0,-37.832,145.0853
4,3400000.0,1.0,845.0,-37.8184,145.0702
3,1850000.0,2.0,361.0,-37.8206,145.0785
4,3145000.0,2.0,796.0,-37.8266,145.072
4,1425000.0,3.0,122.0,-37.7893,144.9696
3,2950000.0,1.0,499.0,-37.7811,144.9715
4,2175000.0,1.0,418.0,-37.7808,144.9736
2,800000.0,1.0,73.0,-37.7852,144.9719
4,2718000.0,2.0,538.0,-37.7816,144.9714
2,2400000.0,2.0,413.0,-37.7875,144.9759
4,2520000.0,2.0,504.0,-37.7805,144.9721
3,2050000.0,2.0,84.0,-37.7879,144.9736
4,1950000.0,2.0,207.0,-37.7804,144.9748
1,437000.0,1.0,0.0,-37.7798,144.9707
2,520000.0,1.0,0.0,-37.7813,144.9773
2,570000.0,1.0,0.0,-37.7902,144.97
3,820000.0,1.0,0.0,-37.897,145.0623
2,795000.0,2.0,133.0,-37.8911,145.0539
2,600000.0,1.0,73.0,-37.897,145.0593
3,1295000.0,1.0,425.0,-37.8876,145.0502
2,510000.0,1.0,0.0,-37.8912,145.0644
1,346000.0,1.0,60.0,-37.8965,145.0618
3,860000.0,2.0,1113.0,-37.8972,145.0642
2,772000.0,1.0,0.0,-37.8863,145.066
4,1506000.0,2.0,561.0,-37.8934,145.0633
3,675000.0,2.0,0.0,-37.8972,145.0642
2,525000.0,1.0,0.0,-37.8893,145.0589
1,290000.0,1.0,0.0,-37.8858,145.0632
2,360000.0,1.0,0.0,-37.9032,145.0555
2,967500.0,1.0,299.0,-37.8973,145.053
1,330000.0,1.0,0.0,-37.8888,145.0533
3,1600000.0,2.0,751.0,-37.8945,145.0648
3,1008000.0,2.0,300.0,-37.8974,145.0539
3,1170000.0,1.0,0.0,-37.8977,145.0493
4,1830000.0,2.0,687.0,-37.8931,145.0479
1,250000.0,1.0,0.0,-37.8982,145.0625
2,930000.0,2.0,166.0,-37.8982,145.0488
2,465000.0,1.0,0.0,-37.8881,145.0558
4,1550000.0,2.0,757.0,-37.8925,145.0541
2,707000.0,1.0,144.0,-37.892,145.0482
2,804000.0,2.0,0.0,-37.9,145.0548
4,1501000.0,2.0,598.0,-37.9037,145.0588
3,970000.0,2.0,325.0,-37.8933,145.0546
2,817500.0,1.0,211.0,-37.8856,145.0599
4,1450000.0,2.0,557.0,-37.8955,145.0515
2,855000.0,1.0,158.0,-37.8886,145.05200000000005
2,675000.0,1.0,0.0,-37.8973,145.0625
2,588000.0,1.0,133.0,-37.89,145.0559
2,455000.0,1.0,0.0,-37.8897,145.0524
3,920000.0,2.0,283.0,-37.8974,145.0622
2,656000.0,1.0,103.0,-37.8873,145.0559
2,930000.0,1.0,264.0,-37.8864,145.0561
2,415000.0,1.0,0.0,-37.8889,145.048
2,650000.0,1.0,174.0,-37.8978,145.062
3,1360000.0,2.0,282.0,-37.8953,145.0567
1,350000.0,1.0,0.0,-37.8894,145.0508
3,1430000.0,2.0,603.0,-37.9023,145.0568
3,1490000.0,2.0,371.0,-37.8871,145.05200000000005
3,1125000.0,1.0,604.0,-37.8993,145.0528
2,405000.0,1.0,967.0,-37.8843,145.0531
4,1655000.0,2.0,595.0,-37.8916,145.0543
3,808000.0,1.0,111.0,-37.8889,145.0495
2,370000.0,1.0,0.0,-37.8959,145.0639
4,1880000.0,2.0,932.0,-37.8975,145.0478
2,585000.0,1.0,108.0,-37.8973,145.0596
2,450000.0,1.0,0.0,-37.8999,145.0575
3,860000.0,1.0,277.0,-37.8978,145.0624
2,605000.0,1.0,0.0,-37.8956,145.0613
4,1518000.0,3.0,454.0,-37.8869,145.0628
2,632500.0,1.0,99.0,-37.8946,145.0588
2,435000.0,1.0,0.0,-37.8986,145.0567
2,468250.0,1.0,912.0,-37.8936,145.056
3,1716000.0,2.0,817.0,-37.9007,145.047
1,365000.0,1.0,0.0,-37.8887,145.048
2,722500.0,1.0,0.0,-37.8865,145.0302
2,550000.0,1.0,806.0,-37.8852,145.024
4,131000.0,1.0,499.0,-37.8864,145.0242
3,1750000.0,2.0,692.0,-37.8629,145.019
2,580000.0,1.0,934.0,-37.8607,145.0116
3,2005000.0,2.0,361.0,-37.8694,145.0296
2,420000.0,1.0,0.0,-37.861,145.0136
1,290000.0,1.0,952.0,-37.8744,145.0371
3,1400000.0,1.0,270.0,-37.868,145.0269
2,450000.0,1.0,1092.0,-37.8647,145.0232
2,536000.0,1.0,771.0,-37.8686,145.0239
2,550000.0,1.0,0.0,-37.8609,145.0126
4,2170000.0,2.0,810.0,-37.8698,145.0325
3,1577500.0,2.0,357.0,-37.8896,145.0307
3,1460000.0,1.0,451.0,-37.8874,145.019
1,275500.0,1.0,0.0,-37.8961,145.0132
2,1065000.0,1.0,273.0,-37.895,145.02200000000005
4,1030000.0,2.0,216.0,-37.8887,145.0318
2,1225000.0,1.0,284.0,-37.8958,145.0215
3,1450000.0,2.0,478.0,-37.8893,145.0161
4,1774500.0,2.0,575.0,-37.8993,145.0254
2,525500.0,1.0,831.0,-37.8974,145.0294
2,825000.0,1.0,367.0,-37.8995,145.0241
2,1262000.0,2.0,464.0,-37.8901,145.0224
2,1340000.0,1.0,505.0,-37.8928,145.0149
3,1200000.0,2.0,494.0,-37.9027,145.0322
2,1001000.0,2.0,255.0,-37.8887,145.0207
3,1330000.0,1.0,312.0,-37.8893,145.0196
4,1570000.0,2.0,641.0,-37.9012,145.035
4,1916000.0,2.0,630.0,-37.8894,145.0145
4,890000.0,3.0,288.0,-37.8801,145.1051
3,700000.0,2.0,224.0,-37.8738,145.1054
3,865000.0,2.0,277.0,-37.8796,145.1044
4,1042500.0,3.0,209.0,-37.8805,145.105
2,1002000.0,1.0,585.0,-37.8792,145.0948
3,650000.0,2.0,160.0,-37.8859,145.0934
4,965000.0,3.0,273.0,-37.8742,145.105
3,1301000.0,1.0,620.0,-37.8812,145.105
4,1415500.0,2.0,1033.0,-37.8738,145.1095
4,1260000.0,2.0,500.0,-37.8845,145.1027
3,1000000.0,1.0,630.0,-37.8838,145.102
3,845000.0,2.0,177.0,-37.8824,145.1042
4,881000.0,2.0,188.0,-37.8781,145.0955
2,780000.0,1.0,155.0,-37.7934,144.9922
3,1060000.0,1.0,193.0,-37.7899,144.9984
3,930000.0,2.0,124.0,-37.7934,144.9923
2,1075000.0,1.0,174.0,-37.7928,144.9987
2,1105000.0,1.0,185.0,-37.7927,144.9981
2,1209000.0,1.0,140.0,-37.7919,144.9884
4,3010000.0,3.0,382.0,-37.7897,144.9992
2,1435000.0,1.0,239.0,-37.7918,144.997
2,1290000.0,1.0,164.0,-37.7912,144.9967
2,495000.0,1.0,515.0,-37.7875,145.0049
3,1370000.0,2.0,176.0,-37.7921,144.9898
2,1450000.0,1.0,156.0,-37.7892,144.9999
2,885500.0,2.0,0.0,-37.7937,144.9983
3,825000.0,3.0,67.0,-37.7946,144.9989
4,1506000.0,2.0,162.0,-37.7885,144.9994
3,1360000.0,1.0,118.0,-37.7921,144.9858
2,850000.0,1.0,371.0,-37.735,144.9589
3,784000.0,1.0,286.0,-37.7427,144.952
3,680000.0,1.0,702.0,-37.7391,144.9812
2,807000.0,2.0,0.0,-37.7546,144.9713
3,675000.0,1.0,142.0,-37.7382,144.97299999999996
3,1202000.0,2.0,423.0,-37.7493,144.9559
3,1370000.0,1.0,233.0,-37.7549,144.9611
3,1000000.0,2.0,370.0,-37.744,144.9501
4,145000.0,1.0,536.0,-37.7555,144.9658
3,860000.0,1.0,283.0,-37.7416,144.9582
2,953000.0,1.0,170.0,-37.7508,144.9608
2,735000.0,1.0,280.0,-37.7429,144.952
3,947000.0,1.0,372.0,-37.735,144.9581
2,500000.0,1.0,0.0,-37.7405,144.9644
2,466000.0,1.0,0.0,-37.7527,144.9522
3,740000.0,2.0,255.0,-37.7546,144.9713
3,812000.0,1.0,370.0,-37.7561,144.9718
